block,timestamp,timestamp_iso,venue,path,out_token,usdt_equiv,oracle_median,edge_vs_oracle_bps,rank_metric,rank_order
59146343,1756358023,2025-08-28 05:13:43Z,uniswap_v3,ETH->WBNB->USDC (500/100),USDC,4395.71514902349,4576.17019315,-394.3363915892606,edge,14
59146343,1756358023,2025-08-28 05:13:43Z,uniswap_v3,ETH->WBNB->USDT (3000/100),USDT,4372.078579834297,4576.17019315,-445.9878123003491,edge,15
59146343,1756358023,2025-08-28 05:13:43Z,biswap_v2,ETH->USDT,USDT,4361.334414718545,4576.17019315,-469.46632088343046,edge,16
59146343,1756358023,2025-08-28 05:13:43Z,uniswap_v3,ETH->WBNB->USDT (3000/3000),USDT,4325.483322333738,4576.17019315,-547.8093257796912,edge,17
59146343,1756358023,2025-08-28 05:13:43Z,uniswap_v3,ETH->WBNB->USDT (3000/500),USDT,4323.416326601219,4576.17019315,-552.326193914563,edge,18
59146343,1756358023,2025-08-28 05:13:43Z,uniswap_v3,ETH->WBNB->USDC (3000/100),USDC,4208.413981771765,4576.17019315,-803.6331601668223,edge,19
59146343,1756358023,2025-08-28 05:13:43Z,biswap_v2,ETH->USDT->USDC,USDC,4191.571810078268,4576.17019315,-840.4372364634338,edge,20
59146343,1756358023,2025-08-28 05:13:43Z,biswap_v2,ETH->WBNB->USDC,USDC,3831.394474306853,4576.17019315,-1627.508784437236,edge,21
59146343,1756358023,2025-08-28 05:13:43Z,uniswap_v3,ETH->WBNB->USDC (500/3000),USDC,3048.521994983887,4576.17019315,-3338.2678827217283,edge,22
59146343,1756358023,2025-08-28 05:13:43Z,uniswap_v3,ETH->WBNB->USDC (3000/3000),USDC,2966.4484080882094,4576.17019315,-3517.6178269579195,edge,23
59146343,1756358023,2025-08-28 05:13:43Z,uniswap_v3,ETH->USDC->USDT (3000/3000),USDT,2804.1616703858995,4576.17019315,-3872.252228329692,edge,24
59146343,1756358023,2025-08-28 05:13:43Z,uniswap_v3,ETH->WBNB->USDC (500/500),USDC,1857.3304012488945,4576.17019315,-5941.299552125259,edge,25
59146343,1756358023,2025-08-28 05:13:43Z,uniswap_v3,ETH->WBNB->USDC (3000/500),USDC,1857.3023706456033,4576.17019315,-5941.360805536097,edge,26
59146343,1756358023,2025-08-28 05:13:43Z,uniswap_v3,ETH->USDC->USDT (500/100),USDT,504.1432678858603,4576.17019315,-8898.329287139484,edge,27
59146343,1756358023,2025-08-28 05:13:43Z,uniswap_v3,ETH->USDC->USDT (500/500),USDT,504.0971792305197,4576.17019315,-8898.430001608998,edge,28
59146343,1756358023,2025-08-28 05:13:43Z,uniswap_v3,ETH->USDC->USDT (500/3000),USDT,503.51638105834985,4576.17019315,-8899.699181179809,edge,29
59146343,1756358023,2025-08-28 05:13:43Z,uniswap_v3,ETH->USDC->USDT (100/100),USDT,0.12648028955791227,4576.17019315,-9999.72361104544,edge,30
59146343,1756358023,2025-08-28 05:13:43Z,uniswap_v3,ETH->USDC->USDT (100/500),USDT,0.1264755664909906,4576.17019315,-9999.723621366442,edge,31
59146343,1756358023,2025-08-28 05:13:43Z,uniswap_v3,ETH->USDC->USDT (100/3000),USDT,0.12642257162177298,4576.17019315,-9999.7237371726,edge,32
59146343,1756358023,2025-08-28 05:13:43Z,biswap_v2,ETH->USDC,USDC,0.07511967101869328,4576.17019315,-9999.835845985075,edge,33
59146343,1756358023,2025-08-28 05:13:43Z,biswap_v2,ETH->USDC->USDT,USDT,0.07504646739554233,4576.17019315,-9999.836005952078,edge,34
59147469,1756358868,2025-08-28 05:27:48Z,uniswap_v3,ETH->WBNB->USDT (500/100),USDT,4563.59254169428,4565.2570121,-3.645951150851312,edge,1
59147469,1756358868,2025-08-28 05:27:48Z,combo_best_then_wombat,ETH->WBNB->USDT (500/100) -> (WombatRouter) USDT->USDC,USDC,4558.996269620268,4565.2570121,-13.71388831589937,edge,2
59147469,1756358868,2025-08-28 05:27:48Z,pancake_v2,ETH->WBNB->USDT,USDT,4539.92486861553,4565.2570121,-55.48897557646537,edge,3
59147469,1756358868,2025-08-28 05:27:48Z,uniswap_v3,ETH->WBNB->USDT (500/3000),USDT,4518.195672465388,4565.2570121,-103.08584929583975,edge,4
59147469,1756358868,2025-08-28 05:27:48Z,uniswap_v3,ETH->WBNB->USDT (500/500),USDT,4509.877846200604,4565.2570121,-121.30569155825444,edge,5
59147469,1756358868,2025-08-28 05:27:48Z,pancake_v2,ETH->USDT,USDT,4500.864628077504,4565.2570121,-141.04875990952337,edge,6
59147469,1756358868,2025-08-28 05:27:48Z,uniswap_v3,ETH->USDC->USDT (3000/100),USDT,4486.575518273521,4565.2570121,-172.3484430732758,edge,7
59147469,1756358868,2025-08-28 05:27:48Z,uniswap_v3,ETH->USDC->USDT (3000/500),USDT,4485.315794239184,4565.2570121,-175.10781462891535,edge,8
59147469,1756358868,2025-08-28 05:27:48Z,pancake_v2,ETH->USDT->USDC,USDC,4478.755716142126,4565.2570121,-189.47738479696997,edge,9
59147469,1756358868,2025-08-28 05:27:48Z,pancake_v2,ETH->USDC,USDC,4466.930345774998,4565.2570121,-215.38035222199215,edge,10
59147469,1756358868,2025-08-28 05:27:48Z,pancake_v2,ETH->USDC->USDT,USDT,4434.44183811934,4565.2570121,-286.5450370788336,edge,11
59147469,1756358868,2025-08-28 05:27:48Z,biswap_v2,ETH->WBNB->USDT,USDT,4400.606424516862,4565.2570121,-360.66006173746445,edge,12
59147469,1756358868,2025-08-28 05:27:48Z,pancake_v2,ETH->WBNB->USDC,USDC,4392.976527881744,4565.2570121,-377.3730236033468,edge,13
59147469,1756358868,2025-08-28 05:27:48Z,uniswap_v3,ETH->WBNB->USDC (500/100),USDC,4389.105219125447,4565.2570121,-385.8529596639826,edge,14
59147469,1756358868,2025-08-28 05:27:48Z,uniswap_v3,ETH->WBNB->USDT (3000/100),USDT,4363.885122878661,4565.2570121,-441.0965005641798,edge,15
59147469,1756358868,2025-08-28 05:27:48Z,biswap_v2,ETH->USDT,USDT,4361.334414718545,4565.2570121,-446.68371756719785,edge,16
59147469,1756358868,2025-08-28 05:27:48Z,uniswap_v3,ETH->WBNB->USDT (3000/3000),USDT,4322.062317851768,4565.2570121,-532.7075641166656,edge,17
59147469,1756358868,2025-08-28 05:27:48Z,uniswap_v3,ETH->WBNB->USDT (3000/500),USDT,4314.62514512215,4565.2570121,-548.9983725200187,edge,18
59147469,1756358868,2025-08-28 05:27:48Z,uniswap_v3,ETH->WBNB->USDC (3000/100),USDC,4202.263391891647,4565.2570121,-795.1219816239375,edge,19
59147469,1756358868,2025-08-28 05:27:48Z,biswap_v2,ETH->USDT->USDC,USDC,4191.571810078268,4565.2570121,-818.5414337709728,edge,20
59147469,1756358868,2025-08-28 05:27:48Z,biswap_v2,ETH->WBNB->USDC,USDC,3825.8188899660463,4565.2570121,-1619.7075436806897,edge,21
59147469,1756358868,2025-08-28 05:27:48Z,uniswap_v3,ETH->WBNB->USDC (500/3000),USDC,3051.8024070860693,4565.2570121,-3315.157505924836,edge,22
59147469,1756358868,2025-08-28 05:27:48Z,uniswap_v3,ETH->WBNB->USDC (3000/3000),USDC,2969.73606373495,4565.2570121,-3494.9203169420607,edge,23
59147469,1756358868,2025-08-28 05:27:48Z,uniswap_v3,ETH->USDC->USDT (3000/3000),USDT,2804.161670382973,4565.2570121,-3857.6039356586634,edge,24
59147469,1756358868,2025-08-28 05:27:48Z,uniswap_v3,ETH->WBNB->USDC (500/500),USDC,1852.0409414546748,4565.2570121,-5943.18362242054,edge,25
59147469,1756358868,2025-08-28 05:27:48Z,uniswap_v3,ETH->WBNB->USDC (3000/500),USDC,1852.0129762894258,4565.2570121,-5943.244878917546,edge,26
59147469,1756358868,2025-08-28 05:27:48Z,uniswap_v3,ETH->USDC->USDT (500/100),USDT,500.2105700037678,4565.2570121,-8904.31016550003,edge,27
59147469,1756358868,2025-08-28 05:27:48Z,uniswap_v3,ETH->USDC->USDT (500/500),USDT,500.1656071650272,4565.2570121,-8904.408654672976,edge,28
59147469,1756358868,2025-08-28 05:27:48Z,uniswap_v3,ETH->USDC->USDT (500/3000),USDT,499.5921973317983,4565.2570121,-8905.664684359166,edge,29
59147469,1756358868,2025-08-28 05:27:48Z,uniswap_v3,ETH->USDC->USDT (100/100),USDT,0.12648014914369327,4565.2570121,-9999.7229506492,edge,30
59147469,1756358868,2025-08-28 05:27:48Z,uniswap_v3,ETH->USDC->USDT (100/500),USDT,0.1264755664909906,4565.2570121,-9999.722960687304,edge,31
59147469,1756358868,2025-08-28 05:27:48Z,uniswap_v3,ETH->USDC->USDT (100/3000),USDT,0.12642257162177298,4565.2570121,-9999.723076770297,edge,32
59147469,1756358868,2025-08-28 05:27:48Z,biswap_v2,ETH->USDC,USDC,0.07511179359262984,4565.2570121,-9999.835470832435,edge,33
59147469,1756358868,2025-08-28 05:27:48Z,biswap_v2,ETH->USDC->USDT,USDT,0.07503859765131245,4565.2570121,-9999.83563116501,edge,34
59148550,1756359678,2025-08-28 05:41:18Z,uniswap_v3,ETH->WBNB->USDT (500/100),USDT,4566.220762245699,4571.2,-10.892627218893614,edge,1
59148550,1756359678,2025-08-28 05:41:18Z,combo_best_then_wombat,ETH->WBNB->USDT (500/100) -> (WombatRouter) USDT->USDC,USDC,4561.621256746373,4571.2,-20.95454859473933,edge,2
59148550,1756359678,2025-08-28 05:41:18Z,pancake_v2,ETH->WBNB->USDT,USDT,4528.481104823541,4571.2,-93.4522558112949,edge,3
59148550,1756359678,2025-08-28 05:41:18Z,uniswap_v3,ETH->WBNB->USDT (500/3000),USDT,4518.9413493208485,4571.2,-114.32151443636518,edge,4
59148550,1756359678,2025-08-28 05:41:18Z,uniswap_v3,ETH->WBNB->USDT (500/500),USDT,4512.907287311127,4571.2,-127.52168509116314,edge,5
59148550,1756359678,2025-08-28 05:41:18Z,pancake_v2,ETH->USDT,USDT,4499.44990872434,4571.2,-156.96117272414156,edge,6
59148550,1756359678,2025-08-28 05:41:18Z,uniswap_v3,ETH->USDC->USDT (3000/100),USDT,4486.570204855104,4571.2,-185.1369337261466,edge,7
59148550,1756359678,2025-08-28 05:41:18Z,uniswap_v3,ETH->USDC->USDT (3000/500),USDT,4485.315794239184,4571.2,-187.88109415649345,edge,8
59148550,1756359678,2025-08-28 05:41:18Z,pancake_v2,ETH->USDT->USDC,USDC,4480.063021010117,4571.2,-199.37211014587564,edge,9
59148550,1756359678,2025-08-28 05:41:18Z,pancake_v2,ETH->USDC,USDC,4464.979264940338,4571.2,-232.3694764168316,edge,10
59148550,1756359678,2025-08-28 05:41:18Z,pancake_v2,ETH->USDC->USDT,USDT,4429.83030511255,4571.2,-309.26167064982855,edge,11
59148550,1756359678,2025-08-28 05:41:18Z,biswap_v2,ETH->WBNB->USDT,USDT,4400.4158838588455,4571.2,-373.6089345055005,edge,12
59148550,1756359678,2025-08-28 05:41:18Z,pancake_v2,ETH->WBNB->USDC,USDC,4395.451517915584,4571.2,-384.46902801105966,edge,13
59148550,1756359678,2025-08-28 05:41:18Z,uniswap_v3,ETH->WBNB->USDC (500/100),USDC,4390.835579010114,4571.2,-394.56689926033795,edge,14
59148550,1756359678,2025-08-28 05:41:18Z,uniswap_v3,ETH->WBNB->USDT (3000/100),USDT,4365.67172796085,4571.2,-449.6155758644327,edge,15
59148550,1756359678,2025-08-28 05:41:18Z,biswap_v2,ETH->USDT,USDT,4361.334414718545,4571.2,-459.1039229993321,edge,16
59148550,1756359678,2025-08-28 05:41:18Z,uniswap_v3,ETH->WBNB->USDT (3000/3000),USDT,4322.062317851768,4571.2,-545.0159304957814,edge,17
59148550,1756359678,2025-08-28 05:41:18Z,uniswap_v3,ETH->WBNB->USDT (3000/500),USDT,4316.815094890396,4571.2,-556.4948046674922,edge,18
59148550,1756359678,2025-08-28 05:41:18Z,uniswap_v3,ETH->WBNB->USDC (3000/100),USDC,4203.248866094351,4571.2,-804.9333520862112,edge,19
59148550,1756359678,2025-08-28 05:41:18Z,biswap_v2,ETH->USDT->USDC,USDC,4191.571810078268,4571.2,-830.4781893632573,edge,20
59148550,1756359678,2025-08-28 05:41:18Z,biswap_v2,ETH->WBNB->USDC,USDC,3825.8188899660463,4571.2,-1630.6027083346896,edge,21
59148550,1756359678,2025-08-28 05:41:18Z,uniswap_v3,ETH->WBNB->USDC (500/3000),USDC,3052.109908222309,4571.2,-3323.1757345504266,edge,22
59148550,1756359678,2025-08-28 05:41:18Z,uniswap_v3,ETH->WBNB->USDC (3000/3000),USDC,2969.73606373495,4571.2,-3503.3775294562683,edge,23
59148550,1756359678,2025-08-28 05:41:18Z,uniswap_v3,ETH->USDC->USDT (3000/3000),USDT,2804.161670382973,4571.2,-3865.5896255185216,edge,24
59148550,1756359678,2025-08-28 05:41:18Z,uniswap_v3,ETH->WBNB->USDC (500/500),USDC,1852.6679685459706,4571.2,-5947.086173114344,edge,25
59148550,1756359678,2025-08-28 05:41:18Z,uniswap_v3,ETH->WBNB->USDC (3000/500),USDC,1852.6398889726688,4571.2,-5947.1476002522995,edge,26
59148550,1756359678,2025-08-28 05:41:18Z,uniswap_v3,ETH->USDC->USDT (500/100),USDT,501.4514748066095,4571.2,-8903.020049863035,edge,27
59148550,1756359678,2025-08-28 05:41:18Z,uniswap_v3,ETH->USDC->USDT (500/500),USDT,501.40692744639205,4571.2,-8903.117502086123,edge,28
59148550,1756359678,2025-08-28 05:41:18Z,uniswap_v3,ETH->USDC->USDT (500/3000),USDT,500.8311897343994,4571.2,-8904.376991305568,edge,29
59148550,1756359678,2025-08-28 05:41:18Z,uniswap_v3,ETH->USDC->USDT (100/100),USDT,0.12647999935413687,4571.2,-9999.723311166972,edge,30
59148550,1756359678,2025-08-28 05:41:18Z,uniswap_v3,ETH->USDC->USDT (100/500),USDT,0.1264755664909906,4571.2,-9999.723320864345,edge,31
59148550,1756359678,2025-08-28 05:41:18Z,uniswap_v3,ETH->USDC->USDT (100/3000),USDT,0.12642257162177298,4571.2,-9999.723436796417,edge,32
59148550,1756359678,2025-08-28 05:41:18Z,biswap_v2,ETH->USDC,USDC,0.0750716243203763,4571.2,-9999.83577261043,edge,33
59148550,1756359678,2025-08-28 05:41:18Z,biswap_v2,ETH->USDC->USDT,USDT,0.07499846755080777,4571.2,-9999.835932648864,edge,34
59149564,1756360439,2025-08-28 05:53:59Z,uniswap_v3,ETH->WBNB->USDT (500/100),USDT,4552.281005027328,4554.161579920001,-4.129354788298123,edge,1
59149564,1756360439,2025-08-28 05:53:59Z,combo_best_then_wombat,ETH->WBNB->USDT (500/100) -> (WombatRouter) USDT->USDC,USDC,4547.69864065337,4554.161579920001,-14.19128231006872,edge,2
59149564,1756360439,2025-08-28 05:53:59Z,pancake_v2,ETH->WBNB->USDT,USDT,4527.934265283699,4554.161579920001,-57.589776243210935,edge,3
59149564,1756360439,2025-08-28 05:53:59Z,uniswap_v3,ETH->WBNB->USDT (500/3000),USDT,4513.180369087492,4554.161579920001,-89.98629080970932,edge,4
59149564,1756360439,2025-08-28 05:53:59Z,uniswap_v3,ETH->WBNB->USDT (500/500),USDT,4499.223210682475,4554.161579920001,-120.63333343234395,edge,5
59149564,1756360439,2025-08-28 05:53:59Z,pancake_v2,ETH->USDT,USDT,4486.511449394596,4554.161579920001,-148.54574072137638,edge,6
59149564,1756360439,2025-08-28 05:53:59Z,uniswap_v3,ETH->USDC->USDT (3000/100),USDT,4481.392937896122,4554.161579920001,-159.78493680313565,edge,7
59149564,1756360439,2025-08-28 05:53:59Z,uniswap_v3,ETH->USDC->USDT (3000/500),USDT,4480.141565872719,4554.161579920001,-162.53269179918317,edge,8
59149564,1756360439,2025-08-28 05:53:59Z,pancake_v2,ETH->USDT->USDC,USDC,4456.802538897615,4554.161579920001,-213.78038375198804,edge,9
59149564,1756360439,2025-08-28 05:53:59Z,pancake_v2,ETH->USDC,USDC,4456.108301805407,4554.161579920001,-215.30478529116272,edge,10
59149564,1756360439,2025-08-28 05:53:59Z,pancake_v2,ETH->USDC->USDT,USDT,4431.403091645511,4554.161579920001,-269.552333882378,edge,11
59149564,1756360439,2025-08-28 05:53:59Z,biswap_v2,ETH->WBNB->USDT,USDT,4393.454871670085,4554.161579920001,-352.87880201373747,edge,12
59149564,1756360439,2025-08-28 05:53:59Z,pancake_v2,ETH->WBNB->USDC,USDC,4386.172747285265,4554.161579920001,-368.8688459702971,edge,13
59149564,1756360439,2025-08-28 05:53:59Z,uniswap_v3,ETH->WBNB->USDC (500/100),USDC,4385.003954485835,4554.161579920001,-371.4352740140103,edge,14
59149564,1756360439,2025-08-28 05:53:59Z,uniswap_v3,ETH->WBNB->USDT (3000/100),USDT,4355.81265960537,4554.161579920001,-435.53333985597243,edge,15
59149564,1756360439,2025-08-28 05:53:59Z,biswap_v2,ETH->USDT,USDT,4352.772538831376,4554.161579920001,-442.2088183620454,edge,16
59149564,1756360439,2025-08-28 05:53:59Z,uniswap_v3,ETH->WBNB->USDT (3000/3000),USDT,4319.963390966075,4554.161579920001,-514.2509435469777,edge,17
59149564,1756360439,2025-08-28 05:53:59Z,uniswap_v3,ETH->WBNB->USDT (3000/500),USDT,4307.108146872287,4554.161579920001,-542.4784094991509,edge,18
59149564,1756360439,2025-08-28 05:53:59Z,uniswap_v3,ETH->WBNB->USDC (3000/100),USDC,4200.8972930495975,4554.161579920001,-775.6955493805929,edge,19
59149564,1756360439,2025-08-28 05:53:59Z,biswap_v2,ETH->USDT->USDC,USDC,4183.653948122002,4554.161579920001,-813.5583801673274,edge,20
59149564,1756360439,2025-08-28 05:53:59Z,biswap_v2,ETH->WBNB->USDC,USDC,3821.2485364385743,4554.161579920001,-1609.3259552163297,edge,21
59149564,1756360439,2025-08-28 05:53:59Z,uniswap_v3,ETH->WBNB->USDC (500/3000),USDC,3050.2272692016827,4554.161579920001,-3302.3297138805874,edge,22
59149564,1756360439,2025-08-28 05:53:59Z,uniswap_v3,ETH->WBNB->USDC (3000/3000),USDC,2969.333553679904,4554.161579920001,-3479.9556371206663,edge,23
59149564,1756360439,2025-08-28 05:53:59Z,uniswap_v3,ETH->USDC->USDT (3000/3000),USDT,2804.161668448325,4554.161579920001,-3842.6390473005936,edge,24
59149564,1756360439,2025-08-28 05:53:59Z,uniswap_v3,ETH->WBNB->USDC (500/500),USDC,1835.2455972056753,4554.161579920001,-5970.17900002153,edge,25
59149564,1756360439,2025-08-28 05:53:59Z,uniswap_v3,ETH->WBNB->USDC (3000/500),USDC,1835.2184851866205,4554.161579920001,-5970.238532426295,edge,26
59149564,1756360439,2025-08-28 05:53:59Z,uniswap_v3,ETH->USDC->USDT (500/100),USDT,495.9317732588967,4554.161579920001,-8911.036061070963,edge,27
59149564,1756360439,2025-08-28 05:53:59Z,uniswap_v3,ETH->USDC->USDT (500/500),USDT,495.88810031011303,4554.161579920001,-8911.13195786342,edge,28
59149564,1756360439,2025-08-28 05:53:59Z,uniswap_v3,ETH->USDC->USDT (500/3000),USDT,495.32267789978,4554.161579920001,-8912.373508916035,edge,29
59149564,1756360439,2025-08-28 05:53:59Z,uniswap_v3,ETH->USDC->USDT (100/100),USDT,0.1264799763034521,4554.161579920001,-9999.722276045582,edge,30
59149564,1756360439,2025-08-28 05:53:59Z,uniswap_v3,ETH->USDC->USDT (100/500),USDT,0.1264755664909906,4554.161579920001,-9999.72228572862,edge,31
59149564,1756360439,2025-08-28 05:53:59Z,uniswap_v3,ETH->USDC->USDT (100/3000),USDT,0.12642257162177298,4554.161579920001,-9999.722402094429,edge,32
59149564,1756360439,2025-08-28 05:53:59Z,biswap_v2,ETH->USDC,USDC,0.07507162432035532,4554.161579920001,-9999.835158188827,edge,33
59149564,1756360439,2025-08-28 05:53:59Z,biswap_v2,ETH->USDC->USDT,USDT,0.07499848361454751,4554.161579920001,-9999.835318790741,edge,34
59151018,1756361529,2025-08-28 06:12:09Z,uniswap_v3,ETH->WBNB->USDT (500/100),USDT,4550.820138097507,4556.8685028,-13.273072722587154,edge,1
59151018,1756361529,2025-08-28 06:12:09Z,combo_best_then_wombat,ETH->WBNB->USDT (500/100) -> (WombatRouter) USDT->USDC,USDC,4546.239568868028,4556.8685028,-23.325083717997686,edge,2
59151018,1756361529,2025-08-28 06:12:09Z,pancake_v2,ETH->WBNB->USDT,USDT,4529.714294095237,4556.8685028,-59.58962539313495,edge,3
59151018,1756361529,2025-08-28 06:12:09Z,uniswap_v3,ETH->WBNB->USDT (500/3000),USDT,4502.945397224703,4556.8685028,-118.33368801878686,edge,4
59151018,1756361529,2025-08-28 06:12:09Z,uniswap_v3,ETH->WBNB->USDT (500/500),USDT,4500.2232971398735,4556.8685028,-124.30730802374556,edge,5
59151018,1756361529,2025-08-28 06:12:09Z,pancake_v2,ETH->USDT,USDT,4486.190266694957,4556.8685028,-155.10264573492472,edge,6
59151018,1756361529,2025-08-28 06:12:09Z,uniswap_v3,ETH->USDC->USDT (3000/100),USDT,4481.255860650465,4556.8685028,-165.9311478992076,edge,7
59151018,1756361529,2025-08-28 06:12:09Z,uniswap_v3,ETH->USDC->USDT (3000/500),USDT,4480.078945224696,4556.8685028,-168.51387642219606,edge,8
59151018,1756361529,2025-08-28 06:12:09Z,pancake_v2,ETH->USDT->USDC,USDC,4462.997644061854,4556.8685028,-205.998612161985,edge,9
59151018,1756361529,2025-08-28 06:12:09Z,pancake_v2,ETH->USDC,USDC,4456.019022214745,4556.8685028,-221.3131244039357,edge,10
59151018,1756361529,2025-08-28 06:12:09Z,pancake_v2,ETH->USDC->USDT,USDT,4424.847192832112,4556.8685028,-289.7193761170991,edge,11
59151018,1756361529,2025-08-28 06:12:09Z,biswap_v2,ETH->WBNB->USDT,USDT,4387.033806749101,4556.8685028,-372.7004541529844,edge,12
59151018,1756361529,2025-08-28 06:12:09Z,pancake_v2,ETH->WBNB->USDC,USDC,4378.062414278827,4556.8685028,-392.3880805673985,edge,13
59151018,1756361529,2025-08-28 06:12:09Z,uniswap_v3,ETH->WBNB->USDC (500/100),USDC,4377.002253510607,4556.8685028,-394.7145922224282,edge,14
59151018,1756361529,2025-08-28 06:12:09Z,uniswap_v3,ETH->WBNB->USDT (3000/100),USDT,4358.927158814876,4556.8685028,-434.38019741736554,edge,15
59151018,1756361529,2025-08-28 06:12:09Z,biswap_v2,ETH->USDT,USDT,4353.44041704906,4556.8685028,-446.42079451259644,edge,16
59151018,1756361529,2025-08-28 06:12:09Z,uniswap_v3,ETH->WBNB->USDT (3000/3000),USDT,4314.593356867563,4556.8685028,-531.6702594853673,edge,17
59151018,1756361529,2025-08-28 06:12:09Z,uniswap_v3,ETH->WBNB->USDT (3000/500),USDT,4312.487675608818,4556.8685028,-536.2911548600114,edge,18
59151018,1756361529,2025-08-28 06:12:09Z,uniswap_v3,ETH->WBNB->USDC (3000/100),USDC,4197.467106334811,4556.8685028,-788.7025843391172,edge,19
59151018,1756361529,2025-08-28 06:12:09Z,biswap_v2,ETH->USDT->USDC,USDC,4184.273021258396,4556.8685028,-817.6568652631966,edge,20
59151018,1756361529,2025-08-28 06:12:09Z,biswap_v2,ETH->WBNB->USDC,USDC,3815.564401145138,4556.8685028,-1626.784054004109,edge,21
59151018,1756361529,2025-08-28 06:12:09Z,uniswap_v3,ETH->WBNB->USDC (500/3000),USDC,3045.6488370817233,4556.8685028,-3316.355661326845,edge,22
59151018,1756361529,2025-08-28 06:12:09Z,uniswap_v3,ETH->WBNB->USDC (3000/3000),USDC,2966.7061968058906,4556.8685028,-3489.59445508911,edge,23
59151018,1756361529,2025-08-28 06:12:09Z,uniswap_v3,ETH->USDC->USDT (3000/3000),USDT,2804.1616683969173,4556.8685028,-3846.296713030274,edge,24
59151018,1756361529,2025-08-28 06:12:09Z,uniswap_v3,ETH->WBNB->USDC (500/500),USDC,1856.0794974916544,4556.8685028,-5926.853065101235,edge,25
59151018,1756361529,2025-08-28 06:12:09Z,uniswap_v3,ETH->WBNB->USDC (3000/500),USDC,1856.0522256968957,4556.8685028,-5926.912912767988,edge,26
59151018,1756361529,2025-08-28 06:12:09Z,uniswap_v3,ETH->USDC->USDT (500/100),USDT,496.40039570530894,4556.8685028,-8910.654552791479,edge,27
59151018,1756361529,2025-08-28 06:12:09Z,uniswap_v3,ETH->USDC->USDT (500/500),USDT,496.3760583081464,4556.8685028,-8910.70796095357,edge,28
59151018,1756361529,2025-08-28 06:12:09Z,uniswap_v3,ETH->USDC->USDT (500/3000),USDT,495.79035891723635,4556.8685028,-8911.993272106505,edge,29
59151018,1756361529,2025-08-28 06:12:09Z,uniswap_v3,ETH->USDC->USDT (100/500),USDT,0.1264805110771107,4556.8685028,-9999.72243984877,edge,30
59151018,1756361529,2025-08-28 06:12:09Z,uniswap_v3,ETH->USDC->USDT (100/100),USDT,0.12647997703283778,4556.8685028,-9999.722441020725,edge,31
59151018,1756361529,2025-08-28 06:12:09Z,uniswap_v3,ETH->USDC->USDT (100/3000),USDT,0.12642257162177298,4556.8685028,-9999.722566996295,edge,32
59151018,1756361529,2025-08-28 06:12:09Z,biswap_v2,ETH->USDC,USDC,0.07507162432035532,4556.8685028,-9999.835256110036,edge,33
59151018,1756361529,2025-08-28 06:12:09Z,biswap_v2,ETH->USDC->USDT,USDT,0.07499845697260867,4556.8685028,-9999.835416675012,edge,34
59152460,1756362611,2025-08-28 06:30:11Z,uniswap_v3,ETH->WBNB->USDT (500/100),USDT,4566.983094211495,4567.85131735,-1.9007254794101147,edge,1
59152460,1756362611,2025-08-28 06:30:11Z,combo_best_then_wombat,ETH->WBNB->USDT (500/100) -> (WombatRouter) USDT->USDC,USDC,4562.382650696306,4567.85131735,-11.972076746286087,edge,2
59152460,1756362611,2025-08-28 06:30:11Z,pancake_v2,ETH->WBNB->USDT,USDT,4537.4268880909485,4567.85131735,-66.60555947495594,edge,3
59152460,1756362611,2025-08-28 06:30:11Z,uniswap_v3,ETH->WBNB->USDT (500/3000),USDT,4511.821153910476,4567.85131735,-122.6619684986352,edge,4
59152460,1756362611,2025-08-28 06:30:11Z,uniswap_v3,ETH->WBNB->USDT (500/500),USDT,4511.417082777093,4567.85131735,-123.54656632222904,edge,5
59152460,1756362611,2025-08-28 06:30:11Z,pancake_v2,ETH->USDT,USDT,4490.216782276844,4567.85131735,-169.9585421668115,edge,6
59152460,1756362611,2025-08-28 06:30:11Z,uniswap_v3,ETH->USDC->USDT (3000/100),USDT,4481.255924630759,4567.85131735,-189.57576922507658,edge,7
59152460,1756362611,2025-08-28 06:30:11Z,uniswap_v3,ETH->USDC->USDT (3000/500),USDT,4480.161452928452,4567.85131735,-191.97180102705437,edge,8
59152460,1756362611,2025-08-28 06:30:11Z,pancake_v2,ETH->USDT->USDC,USDC,4469.148713743606,4567.85131735,-216.08103405531764,edge,9
59152460,1756362611,2025-08-28 06:30:11Z,pancake_v2,ETH->USDC,USDC,4455.936574403781,4567.85131735,-245.00522274254922,edge,10
59152460,1756362611,2025-08-28 06:30:11Z,pancake_v2,ETH->USDC->USDT,USDT,4422.578424595677,4567.85131735,-318.0333217119724,edge,11
59152460,1756362611,2025-08-28 06:30:11Z,pancake_v2,ETH->WBNB->USDC,USDC,4390.36458050165,4567.85131735,-388.55629160740034,edge,12
59152460,1756362611,2025-08-28 06:30:11Z,biswap_v2,ETH->WBNB->USDT,USDT,4390.188640396703,4567.85131735,-388.94146199216937,edge,13
59152460,1756362611,2025-08-28 06:30:11Z,uniswap_v3,ETH->WBNB->USDC (500/100),USDC,4386.295108457678,4567.85131735,-397.46523316711136,edge,14
59152460,1756362611,2025-08-28 06:30:11Z,uniswap_v3,ETH->WBNB->USDT (3000/100),USDT,4366.9132128066585,4567.85131735,-439.89633327188415,edge,15
59152460,1756362611,2025-08-28 06:30:11Z,biswap_v2,ETH->USDT,USDT,4353.366509275966,4567.85131735,-469.55295427274393,edge,16
